"","SaleID","ParcelNumber","Address","City","TotalAV","PropertyClass","Neighborhood","TaxDistrict","Acre","SalePrice","County","SaleRatio","PPA","State","Zip"
"35478","C29-2024-0032515",2.90934019011e+17,"YYN11915 Keaton Cir","Carmel",600,500,"209863",18,0.28,245000,"Hamilton",0.00244897959183673,875000,"IN","46032"
"35479","C29-2024-0032521",2.91502025007e+17,"NYN13644 Haven Cove Ln","Fishers",404600,500,"408910",20,0.38,450000,"Hamilton",0.899111111111111,1184210.52631579,"IN","46055"
"35480","C29-2024-0032528",2.91006007024e+17,"NYY2781 Old Vines Dr","Westfield",593500,510,"703450",15,0.49,770000,"Hamilton",0.770779220779221,1571428.57142857,"IN","46074"
"35481","C29-2024-0032533",2.90213000016e+17,"NYN402 N East St","Arcadia",4800,100,"500100",8,2,328000,"Hamilton",0.0146341463414634,164000,"IN","46030"
"35482","C29-2024-0032540",2.90523001051e+17,"NYY720 Chatham Hills Blvd","Westfield",1058700,510,"708000",15,0.28,1380000,"Hamilton",0.767173913043478,4928571.42857143,"IN","46074"
"35483","C29-2024-0032544",2.91036003001e+17,"YNN12546 Pasco St.","Fishers",180000,510,"394300",5,0.22,627299,"Hamilton",0.286944503338918,2851359.09090909,"IN","46038"
"35484","C29-2024-0032550",2.90513004013e+17,"NYN1397 Chatham Ridge Ct","Westfield",600,500,"708000",15,0.44,375250,"Hamilton",0.00159893404397069,852840.909090909,"IN","46074"
"35485","C29-2024-0032553",2.90506004005e+17,"YNN1485 Littleleaf Drive","Sheridan",600,500,"101760",2,0.16,301355,"Hamilton",0.00199100728376831,1883468.75,"IN","46069"
"35486","C29-2024-0032564",2.90527014009e+17,"NYY648 Cowley Dr","Westfield",446500,510,"703465",15,0.21,541415,"Hamilton",0.824690856367112,2578166.66666667,"IN","46074"
"35487","C29-2024-0032584",2.91312001076e+17,"NYY9860 Morningstar Ln","Carmel",613300,510,"215725",18,0.13,830000,"Hamilton",0.738915662650602,6384615.38461538,"IN","46280"
"35488","C29-2024-0032602",2.90925208061e+17,"NYY235 1st St NW","Carmel",324100,550,"212520",18,0.04,490000,"Hamilton",0.661428571428571,12250000,"IN","46032"
"35489","C29-2024-0032613",2.90934011001e+17,"NYY502 Simon Dr","Carmel",1067400,510,"209860",18,0.13,1250000,"Hamilton",0.85392,9615384.61538462,"IN","46032"
"35490","C29-2024-0032615",2.90915018032e+17,"NYY1217 Pawtucket Dr","Westfield",442900,510,"701061",15,0.26,535000,"Hamilton",0.82785046728972,2057692.30769231,"IN","46074"
"35491","C29-2024-0032618",2.90621008002e+17,"NYY4868 Havenwood Dr","Noblesville",656600,510,"608001",13,0.32,565000,"Hamilton",1.16212389380531,1765625,"IN","46062"
"35492","C29-2024-0032624",291504032017001024,"YNN11696 Approach Blvd","Fishers",0,500,"406650",20,6.54,11718,"Hamilton",0,1791.74311926606,"IN","46037"
"35493","C29-2024-0032629",2.91510014029e+17,"NYY12161 Stern Dr","Indianapolis",795900,510,"404950",20,0.25,1010000,"Hamilton",0.788019801980198,4040000,"IN","46256"
"35494","C29-2024-0032633",2.90917008004e+17,"NYN14950 Flying Ebony Trail","Westfield",600,500,"703820",15,0.21,490000,"Hamilton",0.00122448979591837,2333333.33333333,"IN","46074"
"35495","C29-2024-0032635",290609000013004032,"NYN22100 Cammack Rd","Noblesville",13100,100,"500030",8,6.27,450000,"Hamilton",0.0291111111111111,71770.3349282297,"IN","46062"
"35496","C29-2024-0032638",290926013006001024,"NYY1098 Cavendish Dr","Carmel",321600,550,"216340",18,0.04,410000,"Hamilton",0.784390243902439,10250000,"IN","46032"
"35497","C29-2024-0032706",2.91231018007e+17,"YYY15453 Streamwood Dr","Fishers",524000,510,"494250",7,0.37,648861,"Hamilton",0.807568955446544,1753678.37837838,"IN","46040"
"35498","C29-2024-0032737",2.90729202014e+17,"NYY10668 Standish Pl","Noblesville",334400,510,"612450",13,0.24,390000,"Hamilton",0.857435897435897,1625000,"IN","46060"
"35499","C29-2024-0032742",2.90628014002e+17,"YNN19054 Shefler Blvd","Noblesville",0,500,"0",13,0.27,127500,"Hamilton",0,472222.222222222,"IN","46062"
"35500","C29-2024-0032748",2.90922015034e+17,"NYY13818 Salsbury Creek Dr","Carmel",986900,510,"220050",18,0.73,1379000,"Hamilton",0.715663524292966,1889041.09589041,"IN","46032"
"35501","C29-2024-0032754",2.90527010017e+17,"NYN18645 Terra Vista Pl","Westfield",600,500,"703465",15,0.09,327000,"Hamilton",0.0018348623853211,3633333.33333333,"IN","46074"
"35502","C29-2024-0032755",2.90524006089e+17,"NYN19896 Chatsworth Blvd","Westfield",600,500,"708002",15,0.34,430000,"Hamilton",0.0013953488372093,1264705.88235294,"IN","46074"
"35503","C29-2024-0032758",2.90728003002e+17,"NYY19343 Romney Dr","Noblesville",282900,510,"612450",13,0.23,345000,"Hamilton",0.82,1500000,"IN","46060"
"35504","C29-2024-0032762",2.90916007011e+17,"NYY15553 Edenvale Dr","Westfield",514400,510,"705450",15,0.23,585000,"Hamilton",0.879316239316239,2543478.26086956,"IN","46074"
"35505","C29-2024-0032770",2.9050600102e+17,"NYY515 Shallowroot Ln","Sheridan",199600,510,"101760",2,0.15,215000,"Hamilton",0.928372093023256,1433333.33333333,"IN","46069"
"35506","C29-2024-0032782",2.90527017087e+17,"YYN18711 Walsh Way","Westfield",600,500,"703050",15,0.17,4e+05,"Hamilton",0.0015,2352941.17647059,"IN","46074"
"35507","C29-2024-0032788",2.91017025031e+17,"NYY15120 Mooring Cir E","Carmel",607400,510,"700716",15,0.31,775000,"Hamilton",0.783741935483871,2500000,"IN","46033"
"35508","C29-2024-0032790",2.90523015003e+17,"YYN20135 Allegheny Ln","Sheridan",600,500,"703330",15,0.2,96999,"Hamilton",0.00618563077969876,484995,"IN","46069"
"35509","C29-2024-0032814",2.91232008016e+17,"NYN12254 Tidecrest Dr","Fishers",600,500,"460550",20,0.31,376000,"Hamilton",0.00159574468085106,1212903.22580645,"IN","46037"
"35510","C29-2024-0032815",2.91005029059e+17,"NYN4340 Douro Trl","Westfield",600,500,"700458",15,0.05,350000,"Hamilton",0.00171428571428571,7e+06,"IN","46062"
"35511","C29-2024-0032827",2.90921026065e+17,"NYN1860 Blenker Dr","Carmel",100,500,"200075",18,0.06,388080,"Hamilton",0.000257678829107401,6468000,"IN","46074"
"35512","C29-2024-0032827",2.9092102607e+17,"NYN1890 Blenker Dr","Carmel",100,500,"200075",18,0.05,388080,"Hamilton",0.000257678829107401,7761600,"IN","46074"
"35513","C29-2024-0032835",2.91103008001e+17,"NYY16707 Loch Cir","Noblesville",274400,520,"801651",22,0.11,3e+05,"Hamilton",0.914666666666667,2727272.72727273,"IN","46060"
"35514","C29-2024-0032840",2.90921026058e+17,"NYN14305 Bishop Birch Pl","Carmel",100,500,"200075",18,0.16,294525,"Hamilton",0.000339529751294457,1840781.25,"IN","46074"
"35515","C29-2024-0032840",2.90921000003e+17,"NYN14295 Bishop Birch Pl","Carmel",100,500,"200075",18,0.39,294525,"Hamilton",0.000339529751294457,755192.307692308,"IN","46074"
"35516","C29-2024-0032842",2.90921026024e+17,"NYN14282 Bishop Birch Pl","Carmel",100,500,"200075",18,0.22,392700,"Hamilton",0.000254647313470843,1785000,"IN","46074"
"35517","C29-2024-0032842",2.90921026025e+17,"NYN14294 Bishop Birch Pl","Carmel",100,500,"200075",18,0.15,392700,"Hamilton",0.000254647313470843,2618000,"IN","46074"
"35518","C29-2024-0032843",2.90731002029e+17,"NYY897 N 16th St","Noblesville",185800,510,"609200",13,0.159,262500,"Hamilton",0.707809523809524,1650943.39622642,"IN","46060"
"35519","C29-2024-0032852",2.90527017006e+17,"YYN18662 Walsh Way","Westfield",600,500,"703050",15,0.16,8e+05,"Hamilton",0.00075,5e+06,"IN","46074"
"35520","C29-2024-0032852",2.90527017007e+17,"YYN18672 Walsh Way","Westfield",600,500,"703050",15,0.16,8e+05,"Hamilton",0.00075,5e+06,"IN","46074"
"35521","C29-2024-0032857",2.90527017019e+17,"YYN18671 Walsh Way","Westfield",600,500,"703050",15,0.13,2400000,"Hamilton",0.00025,18461538.4615385,"IN","46074"
"35522","C29-2024-0032857",2.90527017034e+17,"YYN949 Bald Tree Dr","Westfield",600,500,"703050",15,0.21,2400000,"Hamilton",0.00025,11428571.4285714,"IN","46074"
"35523","C29-2024-0032859",2.91312401021e+17,"NYY1599 Sierra Springs Dr","Carmel",238700,550,"214060",18,0.13,328400,"Hamilton",0.726857490864799,2526153.84615385,"IN","46280"
"35524","C29-2024-0032863",2.91023020003e+17,"NYY7001 McCain Way","Carmel",408300,510,"211120",18,0.08,465000,"Hamilton",0.878064516129032,5812500,"IN","46033"
"35525","C29-2024-0032871",2.90522013039e+17,"YYN20162 Hudson Bay Ln","Sheridan",600,500,"703330",15,0.2,96999,"Hamilton",0.00618563077969876,484995,"IN","46069"
"35526","C29-2024-0032876",2.90522013013e+17,"YYN20112 Allegheny Ln","Sheridan",600,500,"703330",15,0.22,96999,"Hamilton",0.00618563077969876,440904.545454545,"IN","46069"
"35527","C29-2024-0032878",2.90522013004e+17,"YYN20132 Allegheny Ln","Sheridan",600,500,"703330",15,0.17,96999,"Hamilton",0.00618563077969876,570582.352941176,"IN","46069"
"35528","C29-2024-0032883",2.90629015052e+17,"NYY19479 Northwest Dr","Westfield",293300,550,"703488",15,0.12,332000,"Hamilton",0.883433734939759,2766666.66666667,"IN","46074"
"35529","C29-2024-0032891",2.90911029042e+17,"NYY15949 Harstad Dr","Westfield",572900,510,"704954",15,0.24,656000,"Hamilton",0.873323170731707,2733333.33333333,"IN","46074"
"35530","C29-2024-0032896",2.90626011024e+17,"NYY7187 Wythe Dr","Noblesville",333000,510,"615180",13,0.25,395000,"Hamilton",0.843037974683544,1580000,"IN","46062"
"35531","C29-2024-0032898",2.91503009029e+17,"NYY12430 Hyacinth Dr","Fishers",489200,510,"403050",20,0.32,8e+05,"Hamilton",0.6115,2500000,"IN","46037"
"35532","C29-2024-0032900",2.90923106023e+17,"NYY1498 Pondview Dr","Carmel",508200,510,"215100",18,0.43,612500,"Hamilton",0.829714285714286,1424418.60465116,"IN","46032"
"35533","C29-2024-0032905",2.91109031065e+17,"YYY11402 Plough St","Noblesville",368100,510,"600820",13,0.16,436995,"Hamilton",0.842343733909999,2731218.75,"IN","46060"
"35534","C29-2024-0032906",2.91031007046e+17,"YYN804 Kinzer Ave","Carmel",105000,550,"208406",18,0.04,409990,"Hamilton",0.256103807409937,10249750,"IN","46032"
"35535","C29-2024-0032914",2.90524007012e+17,"NYN1297 Amberley Way","Westfield",600,500,"708002",15,0.18,255000,"Hamilton",0.00235294117647059,1416666.66666667,"IN","46074"
"35536","C29-2024-0032917",2.90925205015e+17,"NYY5 Wood Acre Dr","Carmel",239600,520,"218700",18,0.19,301000,"Hamilton",0.796013289036545,1584210.52631579,"IN","46032"
"35537","C29-2024-0032931",2.91510017013e+17,"NYY12267 Brangton Dr","Fishers",348200,510,"400550",20,0.16,425000,"Hamilton",0.819294117647059,2656250,"IN","46037"
"35538","C29-2024-0032937",2.9062801301e+17,"YNN19233 Red Willow Lane","Noblesville",600,510,"612175",13,0.2,383282,"Hamilton",0.00156542702240126,1916410,"IN","46062"
"35539","C29-2024-0032949",2.91021020041e+17,"NYY14241 Dove Dr","Carmel",540600,510,"222700",18,0.41,623000,"Hamilton",0.867736757624398,1519512.19512195,"IN","46033"
"35540","C29-2024-0032953",2.91127020006e+17,"NYY11825 Copper Mines Way","Fishers",263200,510,"460200",20,0.21,320000,"Hamilton",0.8225,1523809.52380952,"IN","46038"
"35541","C29-2024-0032958",2.90902010054e+17,"NYY17102 Troy Ln","Westfield",383200,510,"701255",15,0.22,420000,"Hamilton",0.912380952380952,1909090.90909091,"IN","46074"
"35542","C29-2024-0032966",2.91401302048e+17,"NYY10826 Bittersweet Ln","Fishers",424200,510,"305200",6,0.33,565500,"Hamilton",0.750132625994695,1713636.36363636,"IN","46038"
"35543","C29-2024-0032969",2.91512022002e+17,"NYY13884 Rue Royale Ln","Mc Cordsville",285100,550,"403260",20,0.0049,350000,"Hamilton",0.814571428571429,71428571.4285714,"IN","46055"
"35544","C29-2024-0032986",2.90522011033e+17,"YYY19824 Baisley Trl","Westfield",475200,510,"703420",15,0.23,560000,"Hamilton",0.848571428571429,2434782.60869565,"IN","46074"
"35545","C29-2024-0032989",2.91503005003e+17,"NYY10718 Club Chse","Fishers",1450800,510,"406650",20,1.25,1975000,"Hamilton",0.734582278481013,1580000,"IN","46037"
"35546","C29-2024-0033006",290123000012001024,"YYN0 W 261st St","Sheridan",18900,100,"101004",1,9,475000,"Hamilton",0.0397894736842105,52777.7777777778,"IN","46069"
"35547","C29-2024-0033009",2.91607026018e+17,"NYY15436 Brown Jack Dr","Fishers",521800,510,"490800",20,0.39,625000,"Hamilton",0.83488,1602564.1025641,"IN","46040"
"35548","C29-2024-0033012",2.90920026055e+17,"NYY14359 Kelso Ct","Carmel",390600,510,"200065",18,0.26,817189,"Hamilton",0.477980002178199,3143034.61538462,"IN","46074"
"35549","C29-2024-0033016",2.91407301004e+17,"NYY9871 Westfield Blvd","Carmel",264100,511,"200002",18,0.88,385000,"Hamilton",0.685974025974026,437500,"IN","46280"
"35550","C29-2024-0033019",2.90629015026e+17,"NYY3890 Railhead Ave","Westfield",455700,510,"703488",15,0.2,499811,"Hamilton",0.911744639473721,2499055,"IN","46074"
"35551","C29-2024-0033033",2.91608007011e+17,"NYY16247 Kenora Ln S","Fortville",630400,510,"400070",7,0.31,886000,"Hamilton",0.711512415349887,2858064.51612903,"IN","46040"
"35552","C29-2024-0033035",2.91508032002e+17,"NYY10212 Cheswick Ln","Fishers",296700,510,"409800",20,0.23,340000,"Hamilton",0.872647058823529,1478260.86956522,"IN","46037"
"35553","C29-2024-0033040",2.91103013029e+17,"YYN16766 Cattle Hollow Ln","Noblesville",119200,520,"806750",22,0.19,419000,"Hamilton",0.284486873508353,2205263.15789474,"IN","46060"
"35554","C29-2024-0033044",2.90201201016e+17,"NYY345 S Central Ave","Atlanta",70700,510,"500400",10,0.17,205000,"Hamilton",0.344878048780488,1205882.35294118,"IN","46031"
"35555","C29-2024-0033048",2.90921023013e+17,"NYY13780 Woodside Hollow Dr","Carmel",620300,510,"219950",18,0.21,825000,"Hamilton",0.751878787878788,3928571.42857143,"IN","46032"
"35556","C29-2024-0033053",2.9090400902e+17,"YYY17332 Hanningfield Way","Westfield",379500,510,"705320",15,0.15,417500,"Hamilton",0.908982035928144,2783333.33333333,"IN","46074"
"35557","C29-2024-0033055",290318000014004992,"NYN0 E 266th St","Arcadia",14300,100,"500030",8,8.39,280000,"Hamilton",0.0510714285714286,33373.063170441,"IN","46030"
"35558","C29-2024-0033061",2.90720406012e+17,"NYY19367 Golden Meadow Way","Noblesville",250500,510,"617200",13,0.26,3e+05,"Hamilton",0.835,1153846.15384615,"IN","46060"
"35559","C29-2024-0033067",2.91502012006e+17,"NYY11501 Hearthstone Dr","Fishers",328300,510,"430000",20,0.24,395000,"Hamilton",0.831139240506329,1645833.33333333,"IN","46037"
"35560","C29-2024-0033068",2.9092310206e+17,"NYY13958 Silver Stream Dr","Carmel",577400,510,"214900",18,0.32,625000,"Hamilton",0.92384,1953125,"IN","46032"
"35561","C29-2024-0033073",2.90523010037e+17,"YYY153 Rock Ledge Ct","Westfield",541000,510,"701000",15,0.25,42487,"Hamilton",12.7333066585073,169948,"IN","46074"
"35562","C29-2024-0033074",2.91033013036e+17,"NYY12343 Pebblepointe Pass","Carmel",655100,510,"221500",18,0.34,9e+05,"Hamilton",0.727888888888889,2647058.82352941,"IN","46033"
"35563","C29-2024-0033075",2.91401108013e+17,"NYY11499 Charleston Pkwy","Fishers",352100,510,"300700",6,0.23,352000,"Hamilton",1.00028409090909,1530434.7826087,"IN","46038"
"35564","C29-2024-0033082",2.91232009002e+17,"NYN12394 Tidecrest Dr","Fishers",600,500,"460550",20,0.27,376000,"Hamilton",0.00159574468085106,1392592.59259259,"IN","46037"
"35565","C29-2024-0033086",2.90524007015e+17,"NYY1271 Amberley Way","Westfield",651700,510,"708002",15,0.18,736429,"Hamilton",0.884946138731636,4091272.22222222,"IN","46074"
"35566","C29-2024-0033089",2.91402103032e+17,"NYY6626 Wilderness Trl","Fishers",310900,510,"307200",6,0.24,340000,"Hamilton",0.914411764705882,1416666.66666667,"IN","46038"
"35567","C29-2024-0033090",2.91006012004e+17,"NYY17105 Andry Ct","Westfield",923800,510,"703400",15,0.21,1125000,"Hamilton",0.821155555555556,5357142.85714286,"IN","46074"
"35568","C29-2024-0033094",2.90927020066e+17,"NYY13030 Corey AVE","Carmel",571000,510,"203920",18,0.2,690000,"Hamilton",0.827536231884058,3450000,"IN","46032"
"35569","C29-2024-0033105",2.90601303018e+17,"NYY1729 Nantucket Dr","Cicero",214300,510,"505200",11,0.31,150000,"Hamilton",1.42866666666667,483870.967741936,"IN","46034"
"35570","C29-2024-0033115",2.90917011021e+17,"NYY15049 Quinn Ln","Westfield",622400,510,"701266",15,0.17,605035,"Hamilton",1.02870081896089,3559029.41176471,"IN","46074"
"35571","C29-2024-0033123",2.91232008019e+17,"NYN12338 Tidecrest Dr","Fishers",157100,510,"460550",20,0.27,828605,"Hamilton",0.189595766378431,3068907.40740741,"IN","46037"
"35572","C29-2024-0033128",2.90635102058e+17,"NYY18577 Piers End Dr","Noblesville",234300,510,"613410",13,0.14,329900,"Hamilton",0.710215216732343,2356428.57142857,"IN","46062"
"35573","C29-2024-0033130",2.91302001041e+17,"NYY11569 Fulham St","Carmel",409200,550,"200678",18,0.04,484900,"Hamilton",0.843885337182924,12122500,"IN","46032"
"35574","C29-2024-0033132",2.91036102005e+17,"NYY114 Heady Ln","Fishers",344400,510,"304700",6,0.301,425000,"Hamilton",0.810352941176471,1411960.13289037,"IN","46038"
"35575","C29-2024-0033134",2.90715000029e+17,"NYY304 Countrywood Dr","Noblesville",303300,510,"801300",16,1.3,393500,"Hamilton",0.770775095298602,302692.307692308,"IN","46060"
"35576","C29-2024-0033141",2.91032301043e+17,"NYY11790 Eden Estates Pl","Carmel",325300,510,"206600",18,0.56,470000,"Hamilton",0.692127659574468,839285.714285714,"IN","46033"
"35577","C29-2024-0033147",2.91005009023e+17,"NYY4658 Whitney Rd","Westfield",397700,510,"704650",15,0.28,470000,"Hamilton",0.846170212765957,1678571.42857143,"IN","46062"
"35578","C29-2024-0033150",2.90916018002e+17,"NYY1699 Berwyn Ln","Westfield",300900,550,"703468",15,0.18,340000,"Hamilton",0.885,1888888.88888889,"IN","46074"
"35579","C29-2024-0033152",2.90922303015e+17,"NYY1002 Fawn View Dr","Carmel",963100,510,"202725",18,0.44,1430000,"Hamilton",0.673496503496503,3250000,"IN","46032"
"35580","C29-2024-0033154",290336000027302976,"NYN0 E 239th St","Noblesville",7000,100,"900040",17,3.32,199900,"Hamilton",0.0350175087543772,60210.843373494,"IN","46060"
"35581","C29-2024-0033170",2.90916007028e+17,"NYY15475 Edenvale Dr","Westfield",526500,510,"705450",15,0.12,548700,"Hamilton",0.959540732640787,4572500,"IN","46074"
"35582","C29-2024-0033172",2.90527017075e+17,"YYY968 Bald Tree Dr","Westfield",312100,550,"703050",15,0.22,335000,"Hamilton",0.931641791044776,1522727.27272727,"IN","46074"
"35583","C29-2024-0033185",2.90506205052e+17,"NYY417 Shadetree Ct","Sheridan",196900,510,"101760",2,0.17,275000,"Hamilton",0.716,1617647.05882353,"IN","46069"
"35584","C29-2024-0033191",2.91010011015e+17,"NYY15711 Hargray Dr","Noblesville",370000,510,"613780",13,0.26,440000,"Hamilton",0.840909090909091,1692307.69230769,"IN","46062"
"35585","C29-2024-0033197",2.9062901501e+17,"NYY4007 Railhead Ave","Westfield",425400,510,"703488",15,0.21,450000,"Hamilton",0.945333333333333,2142857.14285714,"IN","46074"
"35586","C29-2024-0033206",2.90534021047e+17,"YYY628 Tess Blvd","Westfield",357500,510,"704380",15,0.21,493547,"Hamilton",0.724348440979279,2350223.80952381,"IN","46074"
"35587","C29-2024-0033207",2.91231018005e+17,"YYY15437 Streamwood Dr","Fishers",392900,510,"494250",7,0.27,537695,"Hamilton",0.730711648797181,1991462.96296296,"IN","46040"
"35588","C29-2024-0033217",2.91401301072e+17,"NYY7533 Winding Way","Fishers",384100,510,"300200",6,0.263,425000,"Hamilton",0.903764705882353,1615969.58174905,"IN","46038"
"35589","C29-2024-0033220",2.91136011015e+17,"NYY11647 Antone Ct","Fishers",579300,510,"451900",20,0.45,615000,"Hamilton",0.941951219512195,1366666.66666667,"IN","46040"
"35590","C29-2024-0033224",2.91031007048e+17,"YNN796 Kinzer Ave.","Carmel",105000,550,"208406",18,0.04,399990,"Hamilton",0.262506562664067,9999750,"IN","46032"
"35591","C29-2024-0033239",2.90522013106e+17,"YYN20478 Hudson Bay Ln","Westfield",600,500,"703330",15,0.19,448000,"Hamilton",0.00133928571428571,2357894.73684211,"IN","46074"
"35592","C29-2024-0033239",2.90522013107e+17,"YYN20472 Hudson Bay Ln","Westfield",600,500,"703330",15,0.22,448000,"Hamilton",0.00133928571428571,2036363.63636364,"IN","46074"
"35593","C29-2024-0033242",2.90524008011e+17,"YYN1453 Lake Haven Lane","Westfield",600,500,"708002",15,0.17,515000,"Hamilton",0.00116504854368932,3029411.76470588,"IN","46074"
"35594","C29-2024-0033244",2.90524008041e+17,"YYN1465 Stonehaven Dr","Westfield",600,500,"708002",15,0.15,901250,"Hamilton",0.000665742024965326,6008333.33333333,"IN","46074"
