"","County","Type","Grouping","LowerBound","Median","UpperBound","COD","COV","PRD","PRB","Sales"
"2.5%415","Putnam","Residential Improved","Greencastle",0.88,0.91,0.92,12.26,17.69,1.03,0,145
"2.5%416","Putnam","Residential Improved","Jackson",0.96,1.23,1.23,16.91,24.04,1.11,0,21
"df_sp223","Putnam","Residential Improved","Marion",0.86,0.93,1.16,12.39,18.8,1.04,0,8
"df_sp224","Putnam","Residential Improved","Monroe",0.84,0.91,0.92,5.67,8.01,1.01,0,9
"1197","Putnam","Residential Improved","Russell",NA,NA,NA,NA,NA,NA,NA,2
"df_sp225","Putnam","Residential Improved","Warren",0.76,0.82,0.94,12.52,16.63,1.01,0,9
"df_sp226","Putnam","Residential Improved","Washington",0.82,0.94,1.14,20.73,32.79,1.13,0,8
"1198","Randolph","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1199","Randolph","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1200","Randolph","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1201","Randolph","Commercial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1202","Randolph","Residential Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%417","Randolph","Residential Improved","Countywide",0.92,0.96,0.98,13.42,18.1,1.05,0,159
"df_sp227","Randolph","Residential Improved","Franklin",0.84,0.91,1.14,14.59,19.18,1.06,0,6
"1203","Randolph","Residential Improved","Green",NA,NA,NA,NA,NA,NA,NA,2
"df_sp228","Randolph","Residential Improved","Greensfork",0.57,0.74,0.97,26.36,32.07,1.03,0,8
"2.5%418","Randolph","Residential Improved","Monroe",0.93,0.97,1,8.8,11.24,1.03,0,34
"df_sp229","Randolph","Residential Improved","Stoney Creek",0.88,0.98,1.11,14.5,22.8,1.14,0,6
"df_sp230","Randolph","Residential Improved","Union",0.79,0.85,0.97,17.21,24.53,1.11,0,12
"df_sp231","Randolph","Residential Improved","Washington",0.85,1.01,1.19,17.18,21.67,1.05,0,10
"2.5%419","Randolph","Residential Improved","Wayne",0.94,0.98,1.02,10.37,13.6,1.02,0,24
"2.5%420","Randolph","Residential Improved","White River",0.91,0.96,0.99,13.04,16.84,1.04,0,57
"1204","Ripley","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1205","Ripley","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1206","Ripley","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%421","Ripley","Commercial Improved","Countywide",0.42,0.58,0.92025,62.78,65.43,1.31,0,20
"2.5%422","Ripley","Residential Vacant","Countywide",0.11,0.26,0.4,106.95,91.99,1.89,0,77
"2.5%423","Ripley","Residential Improved","Countywide",0.84,0.86,0.89,26.37,40.98,1.09,0,277
"2.5%424","Ripley","Residential Improved","Brown",0.77,0.84,0.93,29.62,38.64,1.15,0,55
"2.5%425","Ripley","Residential Improved","Center",0.63,0.85,0.91,37.64,53.98,1.25,0,66
"2.5%426","Ripley","Residential Improved","Adams",0.86,0.89,0.93,19.73,39.11,1.03,0,33
"2.5%427","Ripley","Residential Improved","Johnson",0.65,0.78,0.89,25.57,41.05,1.11,0,33
"2.5%428","Ripley","Residential Improved","Laughery",0.85,0.9,0.93,18.56,31.56,1.06,0,90
"1207","Rush","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1208","Rush","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1209","Rush","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1210","Rush","Commercial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp232","Rush","Residential Vacant","Countywide",0.16,0.32,0.72,54.3,63.77,0.84,0,5
"2.5%429","Rush","Residential Improved","Countywide",0.95,0.98,1,9.23,14.11,1.01,0,66
"2.5%430","Rush","Residential Improved","Rushville",0.95,0.99,1.02,8.64,11.61,1,0,39
"2.5%431","Rush","Residential Improved","Anderson",0.92,0.96,1,10.02,17.35,1.02,0,27
"1211","Scott","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1212","Scott","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1213","Scott","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp233","Scott","Commercial Improved","Countywide",0.73,0.95,1.03,12.76,16.67,1.01,0,8
"2.5%432","Scott","Residential Vacant","Countywide",0.54,0.69,0.79,32.54,41.78,1.09,0,47
"2.5%433","Scott","Residential Improved","Countywide",0.88,0.9,0.91,13.02,18.78,1.04,0,209
"df_sp234","Scott","Residential Improved","Finley",0.81,0.86,0.95,11.3,14.92,1.09,0,12
"2.5%434","Scott","Residential Improved","Jennings",0.85,0.89,0.93,16.7,26.09,1.08,0,31
"2.5%435","Scott","Residential Improved","Johnson",0.8,0.91,0.96,15.75,26.46,1.12,0,20
"2.5%436","Scott","Residential Improved","Lexington",0.77,0.86,0.97,14.69,16.74,1.03,0,24
"2.5%437","Scott","Residential Improved","Vienna",0.88,0.9,0.93,11.49,15.78,1.02,0,122
"1214","Shelby","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1215","Shelby","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1216","Shelby","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1217","Shelby","Commercial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1218","Shelby","Residential Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%438","Shelby","Residential Improved","Countywide",0.89,0.91,0.93,10.16,12.68,1.01,0,180
"df_sp235","Shelby","Residential Improved","Hanover",0.9,0.98,1.09,5.04,7.12,1.01,0,5
"df_sp236","Shelby","Residential Improved","Jackson",0.86,0.91,1.03,8.36,9.95,1,0,10
"df_sp237","Shelby","Residential Improved","Moral",0.87,0.91,1.02,10.94,15.2,1.02,0,18
"1219","Shelby","Residential Improved","Noble",NA,NA,NA,NA,NA,NA,NA,4
"2.5%439","Shelby","Residential Improved","Addison",0.87,0.9,0.93,10.46,12.67,1.02,0,120
"df_sp238","Shelby","Residential Improved","Marion",0.86,0.92,0.93,2.76,3.67,1,0,5
"df_sp239","Shelby","Residential Improved","Brandywine",0.87,0.94,1.01,11.37,17.15,0.99,0,9
"1220","Shelby","Residential Improved","Shelby",NA,NA,NA,NA,NA,NA,NA,4
"1221","Spencer","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1222","Spencer","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1223","Spencer","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp240","Spencer","Commercial Improved","Countywide",0.74,1.08,1.68,44.72,50.04,1.33,0,6
"2.5%440","Spencer","Residential Vacant","Countywide",0.2195,0.44,0.86,71.97,69.89,1.64,0,25
"df_sp241","Spencer","Residential Vacant","Carter",0.44,0.86,0.89,31.53,55.1,1.15,0,12
"df_sp242","Spencer","Residential Vacant","Clay",0.2,0.27,0.62,84.84,71.89,0.93,0,12
"2.5%441","Spencer","Residential Improved","Countywide",0.91,0.91,0.94,17.61,29.09,1.08,0,148
"2.5%442","Spencer","Residential Improved","Carter",0.87,0.91,0.98,14.61,23.8,1.04,0,21
"2.5%443","Spencer","Residential Improved","Clay",0.9,0.91,0.92,6.94,10.09,1.01,0,42
"df_sp243","Spencer","Residential Improved","Grass",0.84,0.9,0.91,11.09,19.39,1.02,0,7
"df_sp244","Spencer","Residential Improved","Hammond",0.85,0.94,1.22,36.95,47.18,1.22,0,14
"df_sp245","Spencer","Residential Improved","Harrison",0.86,0.91,1.18,22.11,31.75,1.11,0,8
"df_sp246","Spencer","Residential Improved","Luce",0.86,0.96,1.17,22.95,30.74,1.17,0,19
"2.5%444","Spencer","Residential Improved","Ohio",0.87,0.95,1,18.68,27.74,1.06,0,36
"1224","St. Joseph","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp247","St. Joseph","Industrial Improved","Countywide",0.79,0.93,1.51,16.21,28.13,1.03,0,5
"df_sp248","St. Joseph","Commercial Vacant","Countywide",0.06,0.46,0.8,74.09,87.6,1.97,0,7
"2.5%445","St. Joseph","Commercial Improved","Countywide",0.82,0.9,1,15.08,19.58,1.02,0,25
"2.5%446","St. Joseph","Residential Vacant","Countywide",0.06,0.18,0.33,214.63,119.4,1.25,0,75
"2.5%447","St. Joseph","Residential Improved","Countywide",0.93,0.94,0.95,15.9,23.01,1.03,0,2581
"2.5%448","St. Joseph","Residential Improved","Centre",0.91,0.93,0.95,13.72,18.16,1.02,0,205
"2.5%449","St. Joseph","Residential Improved","Clay",0.93,0.95,0.97,13.46,19.34,1.02,0,432
"2.5%450","St. Joseph","Residential Improved","German",0.88,0.92,0.94,13.01,17.92,1.03,0,115
"2.5%451","St. Joseph","Residential Improved","Greene",0.83,0.9,0.96,13.94,20.09,1.01,0,33
"2.5%452","St. Joseph","Residential Improved","Harris",0.92,0.93,0.95,10.7,14.72,1.01,0,288
"2.5%453","St. Joseph","Residential Improved","Liberty",0.88,0.92,0.98,12.06,16.12,1,0,47
"2.5%454","St. Joseph","Residential Improved","Lincoln",0.89,0.93,0.99,15.8,20.81,1.01,0,33
"df_sp249","St. Joseph","Residential Improved","Madison",0.81,0.94,0.96,15.9,23.84,1.02,0,12
"2.5%455","St. Joseph","Residential Improved","Olive",0.88,0.94,1,11.93,15.23,0.98,0,43
"2.5%456","St. Joseph","Residential Improved","Penn",0.85,0.88,0.91,16.4,21.13,1.02,0,273
"2.5%457","St. Joseph","Residential Improved","Portage",0.95,0.97,0.98,19.12,27.31,1.04,0,991
"2.5%458","St. Joseph","Residential Improved","Union",0.86,0.91,0.95,13.09,19.13,1.01,0,29
"2.5%459","St. Joseph","Residential Improved","Warren",0.87,0.92,0.95,14.08,18.76,1,0,80
"1225","Starke","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1226","Starke","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1227","Starke","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%460","Starke","Commercial Improved","Countywide",0.9,0.92,0.95,7.28,10.06,1.03,0,23
"2.5%461","Starke","Residential Vacant","Countywide",0.87,0.91,0.93,14.17,22.99,1.05,0,61
"df_sp250","Starke","Residential Vacant","California",0.72,0.93,1,15.75,24.91,1.04,0,11
"df_sp251","Starke","Residential Vacant","Center",0.84,0.9,0.97,16.89,32.03,1.21,0,14
"df_sp252","Starke","Residential Vacant","Davis",0.81,0.9,1.07,11.64,17.19,1,0,8
"df_sp253","Starke","Residential Vacant","North Bend",0.81,0.88,0.92,11.25,16.25,1,0,18
"1228","Starke","Residential Vacant","Railroad",NA,NA,NA,NA,NA,NA,NA,3
"df_sp254","Starke","Residential Vacant","Washington",0.81,0.93,0.99,15.06,26.43,1,0,7
"2.5%462","Starke","Residential Improved","Countywide",0.91,0.91,0.92,10.45,15.85,1.01,0,640
"2.5%463","Starke","Residential Improved","California",0.9,0.92,0.96,11.38,16.5,1.01,0,79
"2.5%464","Starke","Residential Improved","Center",0.88975,0.91,0.92,10.56,16.96,1.01,0,184
"2.5%465","Starke","Residential Improved","Davis",0.88,0.92,0.96,6.68,8.16,1,0,29
"df_sp255","Starke","Residential Improved","Jackson",0.79,0.93,0.98,8.66,11.59,1,0,10
"2.5%466","Starke","Residential Improved","North Bend",0.85,0.9,0.91,9.84,14.48,1.01,0,43
"2.5%467","Starke","Residential Improved","Oregon",0.9,0.92,0.94,11.16,18.52,1.03,0,108
"df_sp256","Starke","Residential Improved","Railroad",0.88,0.91,0.93,11.02,16.25,1.02,0,18
"2.5%468","Starke","Residential Improved","Washington",0.89,0.91,0.95,10.6,14.59,1,0,56
"2.5%469","Starke","Residential Improved","Wayne",0.9,0.92,0.93,9.85,13.15,1.01,0,113
"1229","Steuben","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1230","Steuben","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1231","Steuben","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%470","Steuben","Commercial Improved","Countywide",0.76,0.85,1.01,28.44,40.59,1.04,0,25
"df_sp257","Steuben","Commercial Improved","Pleasant",0.85,1.02,1.13,18.64,29.2,1.03,0,10
"df_sp258","Steuben","Commercial Improved","Clear Lake",0.63,0.77,0.85,29.72,46.45,1.05,0,15
"2.5%471","Steuben","Residential Vacant","Countywide",0.16,0.61,0.74,64.21,85.06,0.93,0,66
"df_sp259","Steuben","Residential Vacant","Pleasant",0.01,0.48,0.89,85.29,95.07,1.31,0,8
"2.5%472","Steuben","Residential Vacant","Clear Lake",0.15975,0.61,0.73025,63.67,84.53,0.91,0,58
"2.5%473","Steuben","Residential Improved","Countywide",0.95,0.98,0.99,13.24,20.01,1,0,409
"2.5%474","Steuben","Residential Improved","Clear Lake",0.97,1,1.04,12.13,21,1.08,0,31
"2.5%475","Steuben","Residential Improved","Jackson",0.89,0.96,1.03,16.24,24.17,1.04,0,37
"2.5%476","Steuben","Residential Improved","Jamestown",0.91,0.95,0.99,18.18,25.57,0.98,0,72
"2.5%477","Steuben","Residential Improved","Otsego",0.91,0.97,1,12.62,16.31,1,0,57
"2.5%478","Steuben","Residential Improved","Pleasant",0.95,0.98,1,10.6,16.44,1,0,168
"2.5%479","Steuben","Residential Improved","Salem",0.91,0.96,1,14.55,22.97,0.97,0,43
"1232","Sullivan","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1233","Sullivan","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1234","Sullivan","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp260","Sullivan","Commercial Improved","Countywide",0.82,1.03,1.09,18.91,26.2,1.05,0,16
"df_sp261","Sullivan","Residential Vacant","Countywide",0.64,1.03,1.25,21.23,29.89,1,0,8
"2.5%480","Sullivan","Residential Improved","Countywide",0.9,0.92,0.94,12.85,16.21,1.03,0,148
"2.5%481","Sullivan","Residential Improved","Cass",0.88,0.94,0.99,13.31,16,1.03,0,46
"df_sp262","Sullivan","Residential Improved","Haddon",0.86,0.99,1.14,10.15,13.33,0.99,0,8
"2.5%482","Sullivan","Residential Improved","Hamilton",0.88,0.91,0.94,12.48,16.43,1.03,0,94
"1235","Switzerland","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1236","Switzerland","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1237","Switzerland","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp263","Switzerland","Commercial Improved","Countywide",0.84,0.92,1.14,16.26,20.19,1.02,0,8
"1238","Switzerland","Residential Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%483","Switzerland","Residential Improved","Countywide",0.89,0.92,0.98,11.55,13.91,1.03,0,56
"2.5%484","Switzerland","Residential Improved","Craig",0.88,0.91,0.98,10.88,12.92,1.04,0,36
"df_sp264","Switzerland","Residential Improved","Cotton",0.81,0.91,1.04,13.47,17.43,1.01,0,9
"df_sp265","Switzerland","Residential Improved","Jefferson",0.85,0.94,1.12,12.22,14.22,1.02,0,11
"1239","Tipton","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1240","Tipton","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1241","Tipton","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp266","Tipton","Commercial Improved","Countywide",0.84,0.95,0.97,9.05,12.42,1.02,0,9
"df_sp267","Tipton","Residential Vacant","Countywide",0.56,0.89,1.09,17.31,24.63,1.35,0,5
"2.5%485","Tipton","Residential Improved","Countywide",0.9,0.93,0.95,14.71,18.86,1.04,0,339
"2.5%486","Tipton","Residential Improved","Cicero",0.9,0.94,0.97,14.68,18.47,1.03,0,239
"df_sp268","Tipton","Residential Improved","Jefferson",0.83,0.93,1,13.54,17.02,1.05,0,15
"2.5%487","Tipton","Residential Improved","Liberty",0.87,0.92,0.96,14.56,20.15,1.05,0,46
"df_sp269","Tipton","Residential Improved","Madison",0.84,0.89,0.96,14.69,20.74,1.06,0,15
"df_sp270","Tipton","Residential Improved","Prairie",0.78,0.91,0.99,14.46,21.98,1.08,0,11
"df_sp271","Tipton","Residential Improved","Wildcat",0.87,0.9,0.98,14.92,20.14,1.01,0,13
"1242","Union","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1243","Union","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1244","Union","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1245","Union","Commercial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1246","Union","Residential Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%488","Union","Residential Improved","Countywide",0.86,0.89,0.95,18.42,23.24,1.07,0,111
"2.5%489","Union","Residential Improved","Brownsville",0.79,0.88,0.96,18.63,25.64,1.05,0,25
"2.5%490","Union","Residential Improved","Harrison",0.76,0.9,1.00025,20.17,26.27,1.07,0,20
"2.5%491","Union","Residential Improved","Center",0.85,0.9,0.96,17.42,21.57,1.08,0,66
"1247","Vanderburgh","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp272","Vanderburgh","Industrial Improved","Countywide",0.64,0.7,0.79,12.54,17.71,1.07,0,6
"1248","Vanderburgh","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%492","Vanderburgh","Commercial Improved","Countywide",0.73,0.85,0.93,18.87,26.78,0.97,0,25
"df_sp273","Vanderburgh","Commercial Improved","Center",0.67,0.81,1.03,15.22,19.14,1.03,0,5
"df_sp274","Vanderburgh","Commercial Improved","Knight",0.85,0.91,0.94,12.35,17.52,1,0,12
"df_sp275","Vanderburgh","Commercial Improved","Pigeon",0.6,0.74,0.96,28.94,42.5,1.1,0,8
"1249","Vanderburgh","Commercial Improved","Armstrong",NA,NA,NA,NA,NA,NA,NA,0
"2.5%493","Vanderburgh","Residential Vacant","Countywide",0.01,0.01,0.18,1594.08,158.81,0.43,0,24
"2.5%494","Vanderburgh","Residential Improved","Countywide",0.92,0.93,0.93,13.63,18.19,1.02,0,1355
"df_sp276","Vanderburgh","Residential Improved","Armstrong",0.9,0.99,1.14,13.93,16.94,1.03,0,15
"2.5%495","Vanderburgh","Residential Improved","Center",0.91,0.92,0.94,13.7,20.75,1.01,0,403
"2.5%496","Vanderburgh","Residential Improved","Perry",0.89,0.91,0.94,14.7,18.9,1.02,0,151
"2.5%497","Vanderburgh","Residential Improved","Knight",0.89,0.92,0.94,13.63,16.5,1.01,0,531
"2.5%498","Vanderburgh","Residential Improved","Pigeon",0.95,0.98,1.03,13.71,16.88,1.02,0,140
"2.5%499","Vanderburgh","Residential Improved","Scott",0.9,0.92,0.94,10.32,14.39,1,0,115
"1250","Vermillion","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1251","Vermillion","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1252","Vermillion","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp277","Vermillion","Commercial Improved","Countywide",0.78,0.85,1.01,16.34,19.27,1.02,0,10
"2.5%500","Vermillion","Residential Vacant","Countywide",0.39,0.85,0.99,36.86,51.07,0.88,0,21
"2.5%501","Vermillion","Residential Improved","Countywide",0.88,0.9,0.92,13.93,17.61,1.01,0,199
"2.5%502","Vermillion","Residential Improved","Clinton",0.86,0.89,0.92,14.45,17.93,1.01,0,138
"df_sp278","Vermillion","Residential Improved","Eugene",0.8,0.91,1,11.52,15.65,0.98,0,11
"2.5%503","Vermillion","Residential Improved","Helt",0.87,0.91,0.99,13.59,18.2,1.01,0,26
"df_sp279","Vermillion","Residential Improved","Highland",0.78,0.92,0.99,14.44,18.68,0.99,0,16
"df_sp280","Vermillion","Residential Improved","Vermillion",0.83,0.93,1.03,8.63,11.7,1,0,8
"1253","Vigo","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1254","Vigo","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp281","Vigo","Commercial Vacant","Countywide",0.02,0.22,0.41,161.7,140.37,7.3,0,10
"2.5%504","Vigo","Commercial Improved","Countywide",0.82,0.91,0.99,19.61,28.23,1.03,0,31
"2.5%505","Vigo","Residential Vacant","Countywide",0.77,0.95,1.01,20.12,30.77,0.98,0,25
"2.5%506","Vigo","Residential Improved","Countywide",0.89,0.9,0.92,19.13,29.01,1.06,0,786
"2.5%507","Vigo","Residential Improved","Fayette",0.84,0.87,1,19.63,24.68,1.03,0,20
"2.5%508","Vigo","Residential Improved","Harrison",0.88,0.9,0.93,21.68,33.3,1.08,0,447
"2.5%509","Vigo","Residential Improved","Honey Creek",0.87,0.9,0.94,16.92,24.34,1.01,0,78
"2.5%510","Vigo","Residential Improved","Lost Creek",0.85,0.9,0.93,13.75,17.64,1.02,0,88
"2.5%511","Vigo","Residential Improved","Otter Creek",0.87,0.89,0.93,17.38,22.89,1.04,0,68
"2.5%512","Vigo","Residential Improved","Pierson",0.86,0.95,1.07,17.51,21.8,1.06,0,22
"2.5%513","Vigo","Residential Improved","Riley",0.87,0.91,0.97,10.41,19,1.04,0,20
"2.5%514","Vigo","Residential Improved","Sugar Creek",0.86,0.91,1.01,15.93,19.79,1.05,0,33
"1255","Wabash","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1256","Wabash","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1257","Wabash","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp282","Wabash","Commercial Improved","Countywide",0.76,0.94,0.94,14.36,24.23,1,0,11
"1258","Wabash","Commercial Improved","Chester",NA,NA,NA,NA,NA,NA,NA,0
"df_sp283","Wabash","Commercial Improved","Noble",0.76,0.94,0.94,14.36,24.23,1,0,11
"1259","Wabash","Residential Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%515","Wabash","Residential Improved","Countywide",0.9,0.91,0.92,11.97,15.39,1.02,0,642
"2.5%516","Wabash","Residential Improved","Chester",0.88975,0.91,0.94,13.22,16.8,1.01,0,149
"2.5%517","Wabash","Residential Improved","Lagro",0.86,0.9,0.96,11.98,15.96,1.03,0,30
"2.5%518","Wabash","Residential Improved","Liberty",0.86,0.91,0.99,11.34,14.47,1.02,0,27
"2.5%519","Wabash","Residential Improved","Noble",0.89,0.91,0.93,11.96,15.33,1.02,0,370
"df_sp284","Wabash","Residential Improved","Paw Paw",0.9,0.95,1,7.01,9.34,1.03,0,19
"2.5%520","Wabash","Residential Improved","Pleasant",0.88,0.91,0.96,9.58,12.25,1.02,0,30
"df_sp285","Wabash","Residential Improved","Waltz",0.88,0.95,0.98,10.19,15.84,1.02,0,17
"1260","Warrick","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp286","Warrick","Industrial Improved","Countywide",0.96,0.99,1.06,5.85,8.38,0.97,0,6
"df_sp287","Warrick","Commercial Vacant","Countywide",0.61,0.84,0.93,26.42,43.27,1.01,0,12
"2.5%521","Warrick","Commercial Improved","Countywide",0.85,0.92,0.94,13.72,19.13,1.02,0,23
"df_sp288","Warrick","Commercial Improved","Boon",0.85,0.93,1.03,14.5,19.26,1.07,0,10
"df_sp289","Warrick","Commercial Improved","Ohio",0.82,0.89,0.94,13.29,19.41,0.99,0,13
"2.5%522","Warrick","Residential Vacant","Countywide",0.86,0.9,0.92,36.55,61.51,0.97,0,260
"df_sp290","Warrick","Residential Vacant","Hart",0.9,0.95,1.15,25.61,39.64,1.21,0,13
"2.5%523","Warrick","Residential Vacant","Boon",0.85975,0.91,0.97,34.08,57.92,1.02,0,79
"df_sp291","Warrick","Residential Vacant","Campbell",0.81,0.86,0.91,18.37,27.62,1,0,13
"1261","Warrick","Residential Vacant","Greer",NA,NA,NA,NA,NA,NA,NA,4
"2.5%524","Warrick","Residential Vacant","Ohio",0.82,0.89,0.91,40.86,68.97,0.93,0,151
"2.5%525","Warrick","Residential Improved","Countywide",0.9,0.91,0.92,11.09,15.5,1.01,0,959
"df_sp292","Warrick","Residential Improved","Anderson",0.94,0.97,1.09,7.81,10.11,1.02,0,6
"2.5%526","Warrick","Residential Improved","Boon",0.89,0.91,0.93,13.01,18,1.01,0,219
"df_sp293","Warrick","Residential Improved","Campbell",0.7,0.91,0.95,11.17,15.26,1.03,0,11
"df_sp294","Warrick","Residential Improved","Greer",0.88,0.92,1,9.63,13.59,1.02,0,15
"df_sp295","Warrick","Residential Improved","Hart",0.88,0.92,0.96,10.78,16.41,1.01,0,15
"df_sp296","Warrick","Residential Improved","Pigeon",0.75,0.97,1.06,12.77,18.93,1,0,11
"2.5%527","Warrick","Residential Improved","Ohio",0.9,0.91,0.92,10.47,14.69,1.01,0,673
"df_sp297","Warrick","Residential Improved","Skelton",0.87,0.91,1.01,7.71,9.05,0.99,0,9
"1262","Washington","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1263","Washington","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1264","Washington","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp298","Washington","Commercial Improved","Countywide",0.91,0.92,1.17,6.16,11.74,1.02,0,5
"2.5%528","Washington","Residential Vacant","Countywide",0.38,0.41,0.45,58.85,69.08,1.22,0,67
"2.5%529","Washington","Residential Improved","Countywide",0.86,0.9,0.92,16.52,32.29,1.04,0,199
"df_sp299","Washington","Residential Improved","Brown",0.61,0.81,0.96,16.45,21.66,1.07,0,7
"df_sp300","Washington","Residential Improved","Franklin",0.88,0.91,1.05,13,15.46,1.02,0,17
"df_sp301","Washington","Residential Improved","Howard",0.79,0.88,0.98,15.63,19.84,1.07,0,17
"2.5%530","Washington","Residential Improved","Pierce",0.81,0.91,1,13.52,17.09,1.01,0,21
"df_sp302","Washington","Residential Improved","Polk",0.85,0.88,0.97,12.27,18.77,1,0,11
"df_sp303","Washington","Residential Improved","Posey",0.81,0.93,1.09,15.76,22.31,1.04,0,11
"2.5%531","Washington","Residential Improved","Washington",0.86,0.89,0.92,18.35,38.92,1.05,0,115
"1265","Wayne","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1266","Wayne","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1267","Wayne","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp304","Wayne","Commercial Improved","Countywide",0.94,0.97,0.99,14.99,29.42,1.1,0,9
"1268","Wayne","Commercial Improved","Center",NA,NA,NA,NA,NA,NA,NA,4
"df_sp305","Wayne","Commercial Improved","Wayne",0.91,0.98,1,2.79,3.83,1,0,5
"df_sp306","Wayne","Residential Vacant","Countywide",0.38,0.72,0.79,24.85,37.42,1,0,7
"2.5%532","Wayne","Residential Improved","Countywide",0.92,0.93,0.94,7.99,11.37,1.01,0,325
"1269","Wayne","Residential Improved","Dalton",NA,NA,NA,NA,NA,NA,NA,0
"1270","Wayne","Residential Improved","Clay",NA,NA,NA,NA,NA,NA,NA,2
"2.5%533","Wayne","Residential Improved","Center",0.87,0.92,0.94,7.23,10.63,1.01,0,44
"df_sp307","Wayne","Residential Improved","Franklin",0.86,0.9,1.05,5.09,8.04,1.02,0,5
