"","County","Type","Grouping","LowerBound","Median","UpperBound","COD","COV","PRD","PRB","Sales"
"1254","Wayne","Residential Improved","Dalton",NA,NA,NA,NA,NA,NA,NA,0
"df_sp302","Wayne","Residential Improved","Clay",0.71,0.91,1.68,22.97,36.23,1.13,0,5
"2.5%553","Wayne","Residential Improved","Center",0.87,0.91,0.94,15.15,26.48,1.05,0,56
"df_sp303","Wayne","Residential Improved","Franklin",0.71,0.89,1.05,13.81,19.81,1.08,0,8
"2.5%554","Wayne","Residential Improved","Jackson",0.87,0.96,1,19.33,29.69,1.09,0,27
"2.5%555","Wayne","Residential Improved","Jefferson",0.92,0.93,0.98,17.29,25.93,1.08,0,21
"2.5%556","Wayne","Residential Improved","Wayne",0.95,0.97,0.98,18.53,25.92,1.09,0,422
"1255","Wayne","Residential Improved","Abington",NA,NA,NA,NA,NA,NA,NA,1
"df_sp304","Wayne","Residential Improved","Boston",0.72,0.87,1.3,14.62,24.29,1.08,0,5
"1256","Wayne","Residential Improved","Greene",NA,NA,NA,NA,NA,NA,NA,4
"df_sp305","Wayne","Residential Improved","New Garden",0.82,0.85,0.92,8.96,12.63,1,0,6
"1257","Wayne","Residential Improved","Washington",NA,NA,NA,NA,NA,NA,NA,4
"1258","Wayne","Residential Improved","Webster",NA,NA,NA,NA,NA,NA,NA,3
"1259","Wells","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1260","Wells","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1261","Wells","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp306","Wells","Commercial Improved","Countywide",0.86,0.98,1.03,33.29,47.84,0.84,0,12
"2.5%557","Wells","Residential Vacant","Countywide",0.96,1.01,1.12,17.56,25.6,1.07,0,22
"df_sp307","Wells","Residential Vacant","Jefferson",0.85,1,1.23,7.92,13.32,0.96,0,5
"df_sp308","Wells","Residential Vacant","Lancaster",0.79,0.98,1.19,16.86,23.16,1.02,0,7
"1262","Wells","Residential Vacant","Rockcreek",NA,NA,NA,NA,NA,NA,NA,2
"df_sp309","Wells","Residential Vacant","Chester",0.57,1.11,1.28,23.66,38.1,1.24,0,8
"2.5%558","Wells","Residential Improved","Countywide",1,1,1.01,17.2,42.39,1.07,0,638
"df_sp310","Wells","Residential Improved","Chester",0.89,1.01,1.12,9.32,12.27,1.01,0,8
"2.5%559","Wells","Residential Improved","Harrison",1,1.01,1.02,19.92,36.29,1.08,0,277
"df_sp311","Wells","Residential Improved","Jackson",0.81,1.01,1.06,30.95,50.9,1.05,0,6
"2.5%560","Wells","Residential Improved","Jefferson",1,1,1.02,13.3,43.91,1.05,0,141
"2.5%561","Wells","Residential Improved","Lancaster",0.99,1,1.01,7.53,12.49,1.01,0,114
"df_sp312","Wells","Residential Improved","Liberty",0.96,1.01,1.12,12.59,17.62,1.01,0,10
"df_sp313","Wells","Residential Improved","Nottingham",0.95,1.02,1.32,25.45,34.93,1.13,0,10
"2.5%562","Wells","Residential Improved","Rockcreek",0.99,1,1.03,40.79,82.61,1.27,0,42
"2.5%563","Wells","Residential Improved","Union",0.94,1,1.04025,10.87,20.34,1.04,0,30
"1263","White","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1264","White","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1265","White","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%564","White","Commercial Improved","Countywide",0.78,0.9,0.96025,18.91,26.63,1.03,0,26
"df_sp314","White","Residential Vacant","Countywide",0.86,0.93,0.99,19.96,36.65,1.37,0,14
"1266","White","Residential Vacant","Liberty",NA,NA,NA,NA,NA,NA,NA,3
"1267","White","Residential Vacant","Monon",NA,NA,NA,NA,NA,NA,NA,3
"df_sp315","White","Residential Vacant","Union",0.74,0.95,1.05,7.28,12.17,1,0,5
"1268","White","Residential Vacant","Big Creek",NA,NA,NA,NA,NA,NA,NA,1
"2.5%565","White","Residential Improved","Countywide",0.9,0.91,0.91,18.3,28.58,1.04,0,723
"df_sp316","White","Residential Improved","Big Creek",0.78,0.91,0.99,14.04,17.12,1.03,0,19
"df_sp317","White","Residential Improved","Cass",0.9,0.93,0.98,15.2,30.41,1.02,0,8
"df_sp318","White","Residential Improved","Honey Creek",0.82,0.91,0.94,15,23.96,1,0,15
"df_sp319","White","Residential Improved","Jackson",0.87,0.95,0.97,14.14,24.53,0.99,0,10
"2.5%566","White","Residential Improved","Liberty",0.87,0.9,0.92,21.02,34.94,1.06,0,112
"df_sp320","White","Residential Improved","Lincoln",0.8,0.9,0.98,17.26,30.1,0.98,0,14
"2.5%567","White","Residential Improved","Monon",0.86,0.91,0.95,18.83,25.19,1.05,0,98
"2.5%568","White","Residential Improved","Prairie",0.85,0.9,0.92,15.94,19.73,1.01,0,96
"2.5%569","White","Residential Improved","Princeton",0.87,0.92,0.98,23.4,40.59,1.12,0,38
"1269","White","Residential Improved","Round Grove",NA,NA,NA,NA,NA,NA,NA,3
"2.5%570","White","Residential Improved","Union",0.89,0.91,0.93,17.97,27.98,1.03,0,310
"1270","Whitley","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp321","Whitley","Industrial Improved","Countywide",0.44,0.68,0.91,22.6,28.34,0.97,0,5
"1271","Whitley","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp322","Whitley","Commercial Improved","Countywide",0.67,0.96,1.19,28.9,42.55,1.73,0,11
"1272","Whitley","Commercial Improved","Columbia",NA,NA,NA,NA,NA,NA,NA,4
"df_sp323","Whitley","Commercial Improved","Cleveland",0.65,0.94,1.21,39.45,53.1,2.2,0,7
"df_sp324","Whitley","Residential Vacant","Countywide",0.04,0.32,0.47,103.44,125.87,2.12,0,17
"2.5%571","Whitley","Residential Improved","Countywide",0.94,0.95,0.95,12.45,17.71,1.01,0,694
"2.5%572","Whitley","Residential Improved","Cleveland",0.88,0.95,1.03,18.23,25.7,1.03,0,45
"2.5%573","Whitley","Residential Improved","Columbia",0.94,0.95,0.96,11.22,15.53,1.01,0,340
"2.5%574","Whitley","Residential Improved","Etna Troy",0.84,0.93,0.96,14.12,20.59,0.98,0,29
"2.5%575","Whitley","Residential Improved","Jefferson",0.92,0.95,1,11.07,16.24,1.05,0,29
"df_sp325","Whitley","Residential Improved","Richland",0.84,0.93,1.07,16.92,20.4,0.99,0,17
"2.5%576","Whitley","Residential Improved","Smith",0.93,0.95,0.97,12.02,17.5,1.01,0,98
"2.5%577","Whitley","Residential Improved","Thorncreek",0.89,0.94,0.97,15.19,22.49,1.02,0,73
"2.5%578","Whitley","Residential Improved","Union",0.92,0.95,0.97,9.1,12.79,1.01,0,50
"df_sp326","Whitley","Residential Improved","Washington",0.9,1.02,1.09,15.75,21.02,1.02,0,13
