"","County","Type","Grouping","LowerBound","Median","UpperBound","COD","COV","PRD","PRB","Sales"
"1330","Wells","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1331","Wells","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1332","Wells","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp314","Wells","Commercial Improved","Countywide",0.45,0.89,1.03,38.2,56.68,0.91,0,8
"df_sp315","Wells","Residential Vacant","Countywide",0.85,0.98,1,13.98,26.61,1.05,0,11
"1333","Wells","Residential Vacant","Jefferson",NA,NA,NA,NA,NA,NA,NA,0
"df_sp316","Wells","Residential Vacant","Lancaster",0.71,0.98,1.19,11.14,17.77,0.95,0,5
"1334","Wells","Residential Vacant","Rockcreek",NA,NA,NA,NA,NA,NA,NA,0
"1335","Wells","Residential Vacant","Chester",NA,NA,NA,NA,NA,NA,NA,0
"2.5%478","Wells","Residential Improved","Countywide",1,1,1.01,28.42,100.78,1.16,0,515
"df_sp317","Wells","Residential Improved","Chester",0.89,1.03,1.16,90.86,130.17,1.48,0,8
"2.5%479","Wells","Residential Improved","Harrison",0.99,1,1.01,9.57,23.42,1.02,0,169
"df_sp318","Wells","Residential Improved","Jackson",0.81,1.01,1.06,30.95,50.9,1.05,0,6
"2.5%480","Wells","Residential Improved","Jefferson",1,1,1.02,32.39,106.21,1.21,0,135
"2.5%481","Wells","Residential Improved","Lancaster",0.99,1,1.01,45.39,123.83,1.29,0,115
"df_sp319","Wells","Residential Improved","Liberty",0.96,1.01,1.12,12.59,17.62,1.01,0,10
"df_sp320","Wells","Residential Improved","Nottingham",0.94,1,1.06,8.14,12.99,1.01,0,8
"2.5%482","Wells","Residential Improved","Rockcreek",0.99,1,1.02,57.99,121.2,1.38,0,36
"2.5%483","Wells","Residential Improved","Union",0.94,1,1.02,6.44,8,1.01,0,28
"1336","White","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1337","White","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1338","White","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%484","White","Commercial Improved","Countywide",0.79,0.9,0.96,18.91,26.63,1.03,0,26
"df_sp321","White","Residential Vacant","Countywide",0.92,0.94,0.99,6.69,9.92,1.01,0,10
"1339","White","Residential Vacant","Liberty",NA,NA,NA,NA,NA,NA,NA,0
"1340","White","Residential Vacant","Monon",NA,NA,NA,NA,NA,NA,NA,0
"df_sp322","White","Residential Vacant","Union",0.74,0.95,1.05,7.28,12.17,1,0,5
"1341","White","Residential Vacant","Big Creek",NA,NA,NA,NA,NA,NA,NA,0
"2.5%485","White","Residential Improved","Countywide",0.89,0.9,0.91,17.26,50.38,1.03,0,683
"df_sp323","White","Residential Improved","Big Creek",0.78,0.91,0.99,14.04,17.12,1.03,0,19
"df_sp324","White","Residential Improved","Cass",0.9,0.92,0.98,3.78,4.93,1,0,7
"df_sp325","White","Residential Improved","Honey Creek",0.74,0.91,0.94,11.28,15.6,0.98,0,14
"df_sp326","White","Residential Improved","Jackson",0.87,0.95,0.97,5.86,8.35,1,0,8
"2.5%486","White","Residential Improved","Liberty",0.87,0.9,0.92,23.37,57.03,1.05,0,106
"df_sp327","White","Residential Improved","Lincoln",0.86,0.91,0.98,11.4,15.74,1.02,0,13
"2.5%487","White","Residential Improved","Monon",0.83,0.9,0.93,14.72,18.31,1.03,0,89
"2.5%488","White","Residential Improved","Prairie",0.85,0.9,0.92,14.81,18.45,1.01,0,91
"2.5%489","White","Residential Improved","Princeton",0.86,0.9,0.97,14.04,18.81,1.03,0,34
"1342","White","Residential Improved","Round Grove",NA,NA,NA,NA,NA,NA,NA,0
"2.5%490","White","Residential Improved","Union",0.89,0.9,0.92,18.43,64.27,1.04,0,299
"1343","Whitley","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp328","Whitley","Industrial Improved","Countywide",0.44,0.68,0.91,22.6,28.34,0.97,0,5
"1344","Whitley","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp329","Whitley","Commercial Improved","Countywide",0.67,1.03,1.19,29.23,45.53,1.92,0,9
"1345","Whitley","Commercial Improved","Columbia",NA,NA,NA,NA,NA,NA,NA,0
"df_sp330","Whitley","Commercial Improved","Cleveland",0.15,1.19,1.7,35.69,60.71,2.9,0,5
"df_sp331","Whitley","Residential Vacant","Countywide",0.35,0.61,0.86,48.58,67.8,1.41,0,8
"2.5%491","Whitley","Residential Improved","Countywide",0.94,0.95,0.95,11.38,15.58,1.01,0,671
"2.5%492","Whitley","Residential Improved","Cleveland",0.88,0.95,1.03,14.02,16.83,1.01,0,41
"2.5%493","Whitley","Residential Improved","Columbia",0.94,0.95,0.96,10.89,14.72,1.01,0,338
"2.5%494","Whitley","Residential Improved","Etna Troy",0.86,0.94,0.96,10.63,14.4,0.98,0,26
"2.5%495","Whitley","Residential Improved","Jefferson",0.90975,0.94,0.99,8.13,10.7,1.03,0,26
"df_sp332","Whitley","Residential Improved","Richland",0.84,0.93,1.07,14.12,16.82,1,0,15
"2.5%496","Whitley","Residential Improved","Smith",0.93,0.95,0.96,11.14,15.04,1.01,0,95
"2.5%497","Whitley","Residential Improved","Thorncreek",0.89,0.94,0.97,14.41,21.87,1.01,0,69
"2.5%498","Whitley","Residential Improved","Union",0.92,0.95,0.97,9.1,12.79,1.01,0,50
"df_sp333","Whitley","Residential Improved","Washington",0.83,0.95,1.05,13.84,18.85,1.01,0,11
