"SaleID","County","Township","TaxDistrict","ParcelNumber","PropertyClass","PostedAV","CurrentAV","SalePrice","PostedSaleRatio","SaleRatio","PostedExplanation","Explanation","Reclassified"
"C03-2023-0031795","Bartholomew","Clay",2,"03-96-15-320-900.014-002",550,202000,259800,255000,0.792156862745098,1.01882352941176,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0030795","Bartholomew","Clay",2,"03-96-10-330-000.108-002",510,268200,303000,289900,0.925146602276647,1.04518799586064,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0030899","Bartholomew","Clay",2,"03-96-15-210-000.114-002",510,263100,271900,3e+05,0.877,0.906333333333333,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0031247","Bartholomew","Clay",2,"03-96-10-330-000.141-002",510,201600,208700,230000,0.876521739130435,0.907391304347826,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0031248","Bartholomew","Clay",2,"03-96-15-220-000.305-002",510,305800,318200,319000,0.958620689655172,0.997492163009404,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0031920","Bartholomew","Clay",2,"03-96-15-220-000.353-002",510,274400,327900,297000,0.923905723905724,1.1040404040404,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0030954","Bartholomew","Clay",2,"03-96-15-330-000.114-002",510,230200,231400,242000,0.951239669421488,0.956198347107438,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0031257","Bartholomew","Clay",2,"03-96-15-330-000.118-002",510,173300,204600,175000,0.990285714285714,1.16914285714286,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0031350","Bartholomew","Clay",2,"03-96-15-330-000.122-002",510,277000,266600,299000,0.926421404682274,0.891638795986622,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0031600","Bartholomew","Clay",2,"03-96-15-330-000.118-002",510,173300,204600,240250,0.721331945889698,0.851612903225806,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0031657","Bartholomew","Clay",2,"03-96-15-320-000.123-002",510,245600,256400,283500,0.8663139329806,0.904409171075838,"Included In Study","ON RATIO STUDY",FALSE
